1	275.2556777	164.6707022
2	201.4065934	185.6924939
3	100.7032967	220.7288136
4	43.63809524	241.7506053
5	13.42710623	280.2905569
6	0	290.8014528
7	26.85421245	339.8523002
8	20.14065934	388.9031477
9	3.356776557	395.9104116
10	23.4974359	592.1138015
11	80.56263736	658.6828087
12	107.4168498	788.3171913
13	154.4117216	886.4188862
14	245.0446886	952.9878935
15	698.2095238	1058.096852
16	1228.58022	1138.680387
17	1362.851282	1149.191283
18	1399.775824	1170.213075
19	1446.770696	1177.220339
20	1722.026374	1348.898305
21	2024.136264	1517.072639
22	2249.040293	1559.116223
23	2675.350916	1590.64891
24	3417.198535	1611.670702
25	3467.550183	1534.590799
26	3642.102564	1468.021792
27	3853.579487	1366.416465
28	4101.980952	1233.27845
29	4128.835165	1229.774818
30	4561.859341	1173.716707
31	4588.713553	1128.169492
32	4612.210989	1019.556901
33	4645.778755	917.9515738
34	4659.205861	767.2953995
35	4726.341392	690.2154964
36	4733.054945	564.0847458
37	4712.914286	434.4503632
38	4679.34652	399.4140436
39	4712.914286	388.9031477
40	4682.703297	315.3268765
41	4551.789011	301.3123487
42	4142.262271	220.7288136
