1	1	353.5805991	196.3266332	0
1	2	279.3723252	184.2077052	0

2	1	279.3723252	184.2077052	0
2	2	229.1726106	201.1742044	0

3	1	229.1726106	201.1742044	0
3	2	56.74750357	252.0737018	0

4	1	56.74750357	252.0737018	0
4	2	10.91298146	286.0067002	0

5	1	10.91298146	286.0067002	0
5	2	32.73894437	322.3634841	0

6	1	32.73894437	322.3634841	0
6	2	17.46077033	443.5527638	0

7	1	17.46077033	443.5527638	0
7	2	6.547788873	584.1323283	0

8	1	6.547788873	584.1323283	0
8	2	91.66904422	678.6599665	0

9	1	91.66904422	678.6599665	0
9	2	117.8601997	865.2914573	0

10	1	117.8601997	865.2914573	0
10	2	152.7817404	921.038526	0

11	1	152.7817404	921.038526	0
11	2	200.7988588	967.0904523	0

12	1	200.7988588	967.0904523	0
12	2	296.8330956	1001.023451	0

13	1	296.8330956	1001.023451	0
13	2	665.6918688	1093.127303	0

14	1	665.6918688	1093.127303	0
14	2	1182.96719	1170.688442	0

15	1	1182.96719	1170.688442	0
15	2	1261.540656	1177.959799	0

16	1	1261.540656	1177.959799	0
16	2	1307.375178	1194.926298	0

17	1	1307.375178	1194.926298	0
17	2	1364.122682	1194.926298	0

18	1	1364.122682	1194.926298	0
18	2	1462.339515	1267.639866	0

19	1	1462.339515	1267.639866	0
19	2	1527.817404	1316.115578	0

20	1	1527.817404	1316.115578	0
20	2	1663.138374	1386.40536	0

21	1	1663.138374	1386.40536	0
21	2	1890.128388	1507.59464	0

22	1	1890.128388	1507.59464	0
22	2	2095.292439	1580.308208	0

23	1	2095.292439	1580.308208	0
23	2	2254.621969	1599.698492	0

24	1	2254.621969	1599.698492	0
24	2	2573.281027	1631.207705	0

25	1	2573.281027	1631.207705	0
25	2	2898.487874	1599.698492	0

26	1	2898.487874	1599.698492	0
26	2	3038.174037	1585.155779	0

27	1	3038.174037	1585.155779	0
27	2	3190.955777	1560.917923	0

28	1	3190.955777	1560.917923	0
28	2	3214.964337	1592.427136	0

29	1	3214.964337	1592.427136	0
29	2	3221.512126	1546.375209	0

30	1	3221.512126	1546.375209	0
30	2	3415.763195	1495.475712	0

31	1	3415.763195	1495.475712	0
31	2	3692.952924	1386.40536	0

32	1	3692.952924	1386.40536	0
32	2	3943.951498	1265.21608	0

33	1	3943.951498	1265.21608	0
33	2	4048.71612	1243.40201	0

34	1	4048.71612	1243.40201	0
34	2	4245.149786	1248.249581	0

35	1	4245.149786	1248.249581	0
35	2	4295.349501	1255.520938	0

36	1	4295.349501	1255.520938	0
36	2	4336.81883	1202.197655	0

37	1	4336.81883	1202.197655	0
37	2	4339.001427	1131.907873	0

38	1	4339.001427	1131.907873	0
38	2	4389.201141	957.3953099	0

39	1	4389.201141	957.3953099	0
39	2	4397.931526	828.9346734	0

40	1	4397.931526	828.9346734	0
40	2	4424.122682	799.8492462	0

41	1	4424.122682	799.8492462	0
41	2	4483.052782	739.2546064	0

42	1	4483.052782	739.2546064	0
42	2	4491.783167	613.2177554	0

43	1	4491.783167	613.2177554	0
43	2	4469.957204	494.4522613	0

44	1	4469.957204	494.4522613	0
44	2	4435.035663	419.3149079	0

45	1	4435.035663	419.3149079	0
45	2	4389.201141	363.5678392	0

46	1	4389.201141	363.5678392	0
46	2	3928.673324	259.3450586	0

47	1	3928.673324	259.3450586	0
47	2	3153.851641	210.8693467	0

48	1	3153.851641	210.8693467	0
48	2	353.5805991	196.3266332	0

