1	1	554.0669672	103.2866817	0
1	2	145.3290406	153.6704289	0

2	1	145.3290406	153.6704289	0
2	2	15.13844173	259.476298	0

3	1	15.13844173	259.476298	0
3	2	54.49839021	309.8600451	0

4	1	54.49839021	309.8600451	0
4	2	36.33226014	448.4153499	0

5	1	36.33226014	448.4153499	0
5	2	6.05537669	473.6072235	0

6	1	6.05537669	473.6072235	0
6	2	435.9871217	622.2392777	0

7	1	435.9871217	622.2392777	0
7	2	950.6941404	738.1218962	0

8	1	950.6941404	738.1218962	0
8	2	1168.687701	778.4288939	0

9	1	1168.687701	778.4288939	0
9	2	1753.031552	979.9638826	0

10	1	1753.031552	979.9638826	0
10	2	2107.271088	1083.250564	0

11	1	2107.271088	1083.250564	0
11	2	2467.566001	1116.0	0

12	1	2467.566001	1116.0	0
12	2	2773.362524	1095.846501	0

13	1	2773.362524	1095.846501	0
13	2	3051.909852	1060.577878	0

14	1	3051.909852	1060.577878	0
14	2	3403.1217	1005.155756	0

15	1	3403.1217	1005.155756	0
15	2	3675.613651	979.9638826	0

16	1	3675.613651	979.9638826	0
16	2	3942.050225	927.0609481	0

17	1	3942.050225	927.0609481	0
17	2	4178.209916	886.7539503	0

18	1	4178.209916	886.7539503	0
18	2	4365.926594	854.0045147	0

19	1	4365.926594	854.0045147	0
19	2	4641.446233	854.0045147	0

20	1	4641.446233	854.0045147	0
20	2	4671.723117	783.4672686	0

21	1	4671.723117	783.4672686	0
21	2	4680.806182	680.1805869	0

22	1	4680.806182	680.1805869	0
22	2	4647.50161	649.9503386	0

23	1	4647.50161	649.9503386	0
23	2	4692.916935	599.5665914	0

24	1	4692.916935	599.5665914	0
24	2	4686.861558	461.0112867	0

25	1	4686.861558	461.0112867	0
25	2	4711.083065	435.8194131	0

26	1	4711.083065	435.8194131	0
26	2	4683.83387	342.6094808	0

27	1	4683.83387	342.6094808	0
27	2	4656.584675	324.9751693	0

28	1	4656.584675	324.9751693	0
28	2	4562.726336	239.3227991	0

29	1	4562.726336	239.3227991	0
29	2	4462.812621	226.7268623	0

30	1	4462.812621	226.7268623	0
30	2	3621.115261	148.6320542	0

31	1	3621.115261	148.6320542	0
31	2	1532.010303	88.17155756	0

32	1	1532.010303	88.17155756	0
32	2	554.0669672	103.2866817	0

