1	554.0669672	103.2866817
2	145.3290406	153.6704289
3	15.13844173	259.476298
4	54.49839021	309.8600451
5	36.33226014	448.4153499
6	6.05537669	473.6072235
7	435.9871217	622.2392777
8	950.6941404	738.1218962
9	1168.687701	778.4288939
10	1753.031552	979.9638826
11	2107.271088	1083.250564
12	2467.566001	1116
13	2773.362524	1095.846501
14	3051.909852	1060.577878
15	3403.1217	1005.155756
16	3675.613651	979.9638826
17	3942.050225	927.0609481
18	4178.209916	886.7539503
19	4365.926594	854.0045147
20	4641.446233	854.0045147
21	4671.723117	783.4672686
22	4680.806182	680.1805869
23	4647.50161	649.9503386
24	4692.916935	599.5665914
25	4686.861558	461.0112867
26	4711.083065	435.8194131
27	4683.83387	342.6094808
28	4656.584675	324.9751693
29	4562.726336	239.3227991
30	4462.812621	226.7268623
31	3621.115261	148.6320542
32	1532.010303	88.17155756
