1	1	681.6	136.8689139	0
1	2	238.56	145.423221	0

2	1	238.56	145.423221	0
2	2	8.52	218.1348315	0

3	1	8.52	218.1348315	0
3	2	161.88	337.8951311	0

4	1	161.88	337.8951311	0
4	2	106.5	466.2097378	0

5	1	106.5	466.2097378	0
5	2	204.48	607.3558052	0

6	1	204.48	607.3558052	0
6	2	396.18	705.7303371	0

7	1	396.18	705.7303371	0
7	2	643.26	808.3820225	0

8	1	643.26	808.3820225	0
8	2	1022.4	911.0337079	0

9	1	1022.4	911.0337079	0
9	2	1265.22	958.082397	0

10	1	1265.22	958.082397	0
10	2	1520.82	1056.456929	0

11	1	1520.82	1056.456929	0
11	2	1857.36	1189.048689	0

12	1	1857.36	1189.048689	0
12	2	2104.44	1240.374532	0

13	1	2104.44	1240.374532	0
13	2	2406.9	1278.868914	0

14	1	2406.9	1278.868914	0
14	2	2722.14	1253.205993	0

15	1	2722.14	1253.205993	0
15	2	3050.16	1206.157303	0

16	1	3050.16	1206.157303	0
16	2	3335.58	1167.662921	0

17	1	3335.58	1167.662921	0
17	2	3650.82	1120.614232	0

18	1	3650.82	1120.614232	0
18	2	3872.34	1112.059925	0

19	1	3872.34	1112.059925	0
19	2	4225.92	1090.674157	0

20	1	4225.92	1090.674157	0
20	2	4549.68	1047.902622	0

21	1	4549.68	1047.902622	0
21	2	4656.18	975.1910112	0

22	1	4656.18	975.1910112	0
22	2	4651.92	932.4194757	0

23	1	4651.92	932.4194757	0
23	2	4605.06	868.2621723	0

24	1	4605.06	868.2621723	0
24	2	4588.02	804.1048689	0

25	1	4588.02	804.1048689	0
25	2	4570.98	744.2247191	0

26	1	4570.98	744.2247191	0
26	2	4588.02	765.6104869	0

27	1	4588.02	765.6104869	0
27	2	4592.28	701.4531835	0

28	1	4592.28	701.4531835	0
28	2	4600.8	662.9588015	0

29	1	4600.8	662.9588015	0
29	2	4668.96	662.9588015	0

30	1	4668.96	662.9588015	0
30	2	4630.62	564.5842697	0

31	1	4630.62	564.5842697	0
31	2	4562.46	410.6067416	0

32	1	4562.46	410.6067416	0
32	2	4473.0	273.7378277	0

33	1	4473.0	273.7378277	0
33	2	4345.2	222.411985	0

34	1	4345.2	222.411985	0
34	2	4255.74	218.1348315	0

35	1	4255.74	218.1348315	0
35	2	3488.94	192.4719101	0

36	1	3488.94	192.4719101	0
36	2	1439.88	145.423221	0

37	1	1439.88	145.423221	0
37	2	681.6	136.8689139	0

