1	297.6358621	173.5148515
2	122.9365517	208.2178218
3	6.470344828	277.6237624
4	38.82206897	319.2673267
5	38.82206897	416.4356436
6	32.35172414	513.6039604
7	51.76275862	569.1287129
8	71.1737931	707.9405941
9	97.05517241	853.6930693
10	232.9324138	936.980198
11	407.6317241	992.5049505
12	802.3227586	1075.792079
13	1203.484138	1124.376238
14	1404.064828	1145.19802
15	1682.289655	1284.009901
16	1941.103448	1457.524752
17	2219.328276	1547.752475
18	2601.078621	1575.514851
19	3118.706207	1547.752475
20	3720.448276	1388.118812
21	4056.906207	1249.306931
22	4529.241379	1124.376238
23	4516.30069	1096.613861
24	4587.474483	943.9207921
25	4665.118621	798.1683168
26	4678.05931	735.7029703
27	4684.529655	513.6039604
28	4619.826207	326.2079208
29	4173.372414	249.8613861
30	2277.561379	201.2772277
