1	1	336.457931	192.4313725	0
1	2	84.11448276	233.6666667	0

2	1	84.11448276	233.6666667	0
2	2	12.94068966	288.6470588	0

3	1	12.94068966	288.6470588	0
3	2	32.35172414	384.8627451	0

4	1	32.35172414	384.8627451	0
4	2	25.88137931	501.6960784	0

5	1	25.88137931	501.6960784	0
5	2	6.470344828	549.8039216	0

6	1	6.470344828	549.8039216	0
6	2	45.29241379	625.4019608	0

7	1	45.29241379	625.4019608	0
7	2	77.64413793	783.4705882	0

8	1	77.64413793	783.4705882	0
8	2	252.3434483	920.9215686	0

9	1	252.3434483	920.9215686	0
9	2	569.3903448	1024.009804	0

10	1	569.3903448	1024.009804	0
10	2	944.6703448	1099.607843	0

11	1	944.6703448	1099.607843	0
11	2	1397.594483	1127.098039	0

12	1	1397.594483	1127.098039	0
12	2	1624.056552	1257.676471	0

13	1	1624.056552	1257.676471	0
13	2	1889.34069	1402.0	0

14	1	1889.34069	1402.0	0
14	2	2536.375172	1566.941176	0

15	1	2536.375172	1566.941176	0
15	2	2827.54069	1553.196078	0

16	1	2827.54069	1553.196078	0
16	2	3176.93931	1532.578431	0

17	1	3176.93931	1532.578431	0
17	2	3416.342069	1470.72549	0

18	1	3416.342069	1470.72549	0
18	2	3623.393103	1402.0	0

19	1	3623.393103	1402.0	0
19	2	3959.851034	1285.166667	0

20	1	3959.851034	1285.166667	0
20	2	4231.605517	1188.95098	0

21	1	4231.605517	1188.95098	0
21	2	4535.711724	1133.970588	0

22	1	4535.711724	1133.970588	0
22	2	4535.711724	1065.245098	0

23	1	4535.711724	1065.245098	0
23	2	4671.588966	556.6764706	0

24	1	4671.588966	556.6764706	0
24	2	4671.588966	597.9117647	0

25	1	4671.588966	597.9117647	0
25	2	4529.241379	350.5	0

26	1	4529.241379	350.5	0
26	2	1125.84	164.9411765	0

27	1	1125.84	164.9411765	0
27	2	336.457931	192.4313725	0

