1	1	330.2433372	164.9411765	0
1	2	187.1378911	188.5042017	0

2	1	187.1378911	188.5042017	0
2	2	27.5202781	247.4117647	0

3	1	27.5202781	247.4117647	0
3	2	33.02433372	341.6638655	0

4	1	33.02433372	341.6638655	0
4	2	55.0405562	459.4789916	0

5	1	55.0405562	459.4789916	0
5	2	27.5202781	518.3865546	0

6	1	27.5202781	518.3865546	0
6	2	60.54461182	653.8739496	0

7	1	60.54461182	653.8739496	0
7	2	82.5608343	842.3781513	0

8	1	82.5608343	842.3781513	0
8	2	478.8528389	1007.319328	0

9	1	478.8528389	1007.319328	0
9	2	985.225956	1107.462185	0

10	1	985.225956	1107.462185	0
10	2	1431.054461	1142.806723	0

11	1	1431.054461	1142.806723	0
11	2	1541.135574	1160.478992	0

12	1	1541.135574	1160.478992	0
12	2	1898.899189	1372.546218	0

13	1	1898.899189	1372.546218	0
13	2	2278.679027	1543.378151	0

14	1	2278.679027	1543.378151	0
14	2	2696.987254	1566.941176	0

15	1	2696.987254	1566.941176	0
15	2	3093.279258	1555.159664	0

16	1	3093.279258	1555.159664	0
16	2	3792.294322	1407.890756	0

17	1	3792.294322	1407.890756	0
17	2	4155.561993	1242.94958	0

18	1	4155.561993	1242.94958	0
18	2	4463.789108	1178.151261	0

19	1	4463.789108	1178.151261	0
19	2	4612.39861	1160.478992	0

20	1	4612.39861	1160.478992	0
20	2	4623.406721	1019.10084	0

21	1	4623.406721	1019.10084	0
21	2	4694.959444	830.5966387	0

22	1	4694.959444	830.5966387	0
22	2	4766.512167	736.3445378	0

23	1	4766.512167	736.3445378	0
23	2	4777.520278	524.2773109	0

24	1	4777.520278	524.2773109	0
24	2	4777.520278	412.3529412	0

25	1	4777.520278	412.3529412	0
25	2	4683.951333	306.3193277	0

26	1	4683.951333	306.3193277	0
26	2	4392.236385	276.8655462	0

27	1	4392.236385	276.8655462	0
27	2	4265.643105	247.4117647	0

28	1	4265.643105	247.4117647	0
28	2	3401.506373	182.6134454	0

29	1	3401.506373	182.6134454	0
29	2	1172.363847	176.7226891	0

30	1	1172.363847	176.7226891	0
30	2	330.2433372	164.9411765	0

